"ns","ks","value"
"132598","HarvCost",114.91
"132598","GRASYLD",3.141
"132598","meanTimeToMarket",512.766
"132598","totPop",5.56985873648566
"132598","ruralPop",1
"132598","Altitude",600
"132598","Slope",0
"132598","Soil2_Medium",1
"132598","Soil3_Heavy",0
"132598","Soil4_Stony",0
"132598","MEANYLD",0
"132598","HI_MEAN",0
"132598","LI_MEAN",0
"132598","IR_MEAN",0
"132598","SS_MEAN",0
"132599","Intercept",1
"132599","Cropland",0.000879201557424695
"132599","Forest",0
"132599","OtherLand",19.6586442016744
"132599","Pasture",10.897512975126
"132599","Plantations",0
"132599","Urban",0.00041362164214005
"132599","MeanTemp",11.5018
"132599","MeanPrecip",207.076
"132599","HarvWood",0.316
"132599","HarvCost",115.813
"132599","GRASYLD",3.086
"132599","meanTimeToMarket",362.816
"132599","totPop",4.38518266412937
"132599","ruralPop",1
"132599","Altitude",600
"132599","Slope",0
"132599","Soil2_Medium",1
"132599","Soil3_Heavy",0
"132599","Soil4_Stony",0
"132599","MEANYLD",0
"132599","HI_MEAN",0
"132599","LI_MEAN",0
"132599","IR_MEAN",0
"132599","SS_MEAN",0
"132600","Intercept",1
"132600","Cropland",0
"132600","Forest",0
"132600","OtherLand",31.5989244051149
"132600","Pasture",16.7727873658322
"132600","Plantations",0
"132600","Urban",0.0954082290529579
"132600","MeanTemp",11.5018
"132600","MeanPrecip",207.076
"132600","HarvWood",0.299
"132600","HarvCost",116.013
"132600","GRASYLD",1.936
"132600","meanTimeToMarket",376.848
"132600","totPop",5.34382897106327
"132600","ruralPop",1
"132600","Altitude",600
"132600","Slope",0
"132600","Soil2_Medium",1
"132600","Soil3_Heavy",0
"132600","Soil4_Stony",0
"132600","MEANYLD",0
"132600","HI_MEAN",0
"132600","LI_MEAN",0
"132600","IR_MEAN",0
"132600","SS_MEAN",0
"132601","Intercept",1
"132601","Cropland",0
"132601","Forest",0
"132601","OtherLand",4.15032521185305
"132601","Pasture",1.80247467944111
"132601","Plantations",0
"132601","Urban",0.0520301087058366
"132601","MeanTemp",11.5018
"132601","MeanPrecip",207.076
"132601","HarvWood",0.296
"132601","HarvCost",115.964
"132601","GRASYLD",0
"132601","meanTimeToMarket",314.37
"132601","totPop",9.49235865128571
"132601","ruralPop",1
"132601","Altitude",600
"132601","Slope",0
"132601","Soil2_Medium",1
"132601","Soil3_Heavy",0
"132601","Soil4_Stony",0
"132601","MEANYLD",0
"132601","HI_MEAN",0
"132601","LI_MEAN",0
"132601","IR_MEAN",0
"132601","SS_MEAN",0
"132602","Intercept",1
"132602","Cropland",0
"132602","Forest",0
"132602","OtherLand",30.6642470849174
"132602","Pasture",16.9399440271726
"132602","Plantations",0
"132602","Urban",0.00220888791006602
"132602","MeanTemp",11.5018
"132602","MeanPrecip",207.076
"132602","HarvWood",0.248
"132602","HarvCost",124.076
"132602","GRASYLD",0.958
"132602","meanTimeToMarket",319.033
"132602","totPop",5.37742824494186
"132602","ruralPop",1
"132602","Altitude",600
"132602","Slope",0
"132602","Soil2_Medium",1
"132602","Soil3_Heavy",0
"132602","Soil4_Stony",0
"132602","MEANYLD",0
"132602","HI_MEAN",0
"132602","LI_MEAN",0
"132602","IR_MEAN",0
"132602","SS_MEAN",0
"132603","Intercept",1
"132603","Cropland",0
"132603","Forest",0
"132603","OtherLand",19.0534052721091
"132603","Pasture",10.4137445307765
"132603","Plantations",0
"132603","Urban",0.014500197114437
"132603","MeanTemp",11.5018
"132603","MeanPrecip",207.076
"132603","HarvWood",0.215
"132603","HarvCost",145.454
"132603","GRASYLD",0.708
"132603","meanTimeToMarket",311.31
"132603","totPop",8.54768983418499
"132603","ruralPop",1
"132603","Altitude",600
"132603","Slope",0
"132603","Soil2_Medium",1
"132603","Soil3_Heavy",0
"132603","Soil4_Stony",0
"132603","MEANYLD",0
"132603","HI_MEAN",0
"132603","LI_MEAN",0
"132603","IR_MEAN",0
"132603","SS_MEAN",0
"132604","Intercept",1
"132604","Cropland",0
"132604","Forest",0
"132604","OtherLand",64.0271079134204
"132604","Pasture",35.2628008625754
"132604","Plantations",0
"132604","Urban",0.0140612240041846
"132604","MeanTemp",11.5018
"132604","MeanPrecip",207.076
"132604","HarvWood",0.196
"132604","HarvCost",149.256
"132604","GRASYLD",0.551
"132604","meanTimeToMarket",383.814
"132604","totPop",7.71368959367888
"132604","ruralPop",1
"132604","Altitude",600
"132604","Slope",0
"132604","Soil2_Medium",1
"132604","Soil3_Heavy",0
"132604","Soil4_Stony",0
"132604","MEANYLD",0
"132604","HI_MEAN",0
"132604","LI_MEAN",0
"132604","IR_MEAN",0
"132604","SS_MEAN",0
"132605","Intercept",1
"132605","Cropland",0
"132605","Forest",0
"132605","OtherLand",81.9864308693718
"132605","Pasture",45.2973722262447
"132605","Plantations",0
"132605","Urban",0.00907690438349917
"132605","MeanTemp",11.5018
"132605","MeanPrecip",207.076
"132605","HarvWood",0.178
"132605","HarvCost",175.4
"132605","GRASYLD",0.454
"132605","meanTimeToMarket",445.817
"132605","totPop",7.17243572460612
"132605","ruralPop",1
"132605","Altitude",600
"132605","Slope",0
"132605","Soil2_Medium",1
"132605","Soil3_Heavy",0
"132605","Soil4_Stony",0
"132605","MEANYLD",0
"132605","HI_MEAN",0
"132605","LI_MEAN",0
"132605","IR_MEAN",0
"132605","SS_MEAN",0
"132606","Intercept",1
"132606","Cropland",0
"132606","Forest",0
"132606","OtherLand",77.7562600147381
"132606","Pasture",42.5552790361387
"132606","Plantations",0
"132606","Urban",0.0232909491231472
"132606","MeanTemp",11.5018
"132606","MeanPrecip",207.076
"132606","HarvWood",0.197
"132606","HarvCost",160.318
"132606","GRASYLD",0.819
"132606","meanTimeToMarket",525.168
"132606","totPop",9.7893519274511
"132606","ruralPop",1
"132606","Altitude",600
"132606","Slope",0
"132606","Soil2_Medium",1
"132606","Soil3_Heavy",0
"132606","Soil4_Stony",0
"132606","MEANYLD",0
"132606","HI_MEAN",0
"132606","LI_MEAN",0
"132606","IR_MEAN",0
"132606","SS_MEAN",0
"132607","Intercept",1
"132607","Cropland",0
"132607","Forest",0
"132607","OtherLand",25.5937607568771
"132607","Pasture",14.119840154769
"132607","Plantations",0
"132607","Urban",0.00432908835390647
"132607","MeanTemp",11.5018
"132607","MeanPrecip",207.076
"132607","HarvWood",0.203
"132607","HarvCost",160.362
"132607","GRASYLD",0.965
"132607","meanTimeToMarket",556.316
"132607","totPop",3.85216450102007
"132607","ruralPop",1
"132607","Altitude",600
"132607","Slope",0
"132607","Soil2_Medium",1
"132607","Soil3_Heavy",0
"132607","Soil4_Stony",0
"132607","MEANYLD",0
"132607","HI_MEAN",0
"132607","LI_MEAN",0
"132607","IR_MEAN",0
"132607","SS_MEAN",0
"132622","Intercept",1
"132622","Cropland",6.50628929787252
"132622","Forest",1.08508075569712
"132622","OtherLand",11.9073303171463
"132622","Pasture",9.20776773833613
"132622","Plantations",0
"132622","Urban",0.00289189094796778
"132622","MeanTemp",7.61654
"132622","MeanPrecip",1045.63
"132622","HarvWood",0.442
"132622","HarvCost",118.478
"132622","GRASYLD",3.619
"132622","meanTimeToMarket",89.755
"132622","totPop",210.837162514246
"132622","ruralPop",0.000660829340822732
"132622","Altitude",600
"132622","Slope",0
"132622","Soil2_Medium",1
"132622","Soil3_Heavy",0
"132622","Soil4_Stony",0
"132622","MEANYLD",3.69084375
"132622","HI_MEAN",3.192375
"132622","LI_MEAN",3.1173125
"132622","IR_MEAN",5.8875625
"132622","SS_MEAN",2.566125
"132623","Intercept",1
"132623","Cropland",36.997289197917
"132623","Forest",4.83252287536554
"132623","OtherLand",30.4167237526022
"132623","Pasture",27.6308962334479
"132623","Plantations",0.0123956501189981
"132623","Urban",0.024952290548377
"132623","MeanTemp",7.61654
"132623","MeanPrecip",1045.63
"132623","HarvWood",0.666
"132623","HarvCost",114.346
"132623","GRASYLD",4.065
"132623","meanTimeToMarket",110.001
"132623","totPop",153.430753688293
"132623","ruralPop",0.115590345727332
"132623","Altitude",600
"132623","Slope",0
"132623","Soil2_Medium",1
"132623","Soil3_Heavy",0
"132623","Soil4_Stony",0
"132623","MEANYLD",3.88596875
"132623","HI_MEAN",3.541625
"132623","LI_MEAN",3.434
"132623","IR_MEAN",5.970375
"132623","SS_MEAN",2.597875
"132624","Intercept",1
"132624","Cropland",0
"132624","Forest",0
"132624","OtherLand",8.95206166545327
"132624","Pasture",4.78856367594899
"132624","Plantations",0
"132624","Urban",0.0233146585977367
"132624","MeanTemp",7.61654
"132624","MeanPrecip",1045.63
"132624","HarvWood",0
"132624","HarvCost",0
"132624","GRASYLD",0.692
"132624","meanTimeToMarket",325.705
"132624","totPop",9.1543555115759
"132624","ruralPop",1
"132624","Altitude",600
"132624","Slope",0
"132624","Soil2_Medium",1
"132624","Soil3_Heavy",0
"132624","Soil4_Stony",0
"132624","MEANYLD",0
"132624","HI_MEAN",0
"132624","LI_MEAN",0
"132624","IR_MEAN",0
"132624","SS_MEAN",0
"132625","Intercept",1
"132625","Cropland",0.213743525571939
"132625","Forest",0.379746977453603
"132625","OtherLand",142.830663740321
"132625","Pasture",74.8362448253841
"132625","Plantations",0
"132625","Urban",0.543760931268972
"132625","MeanTemp",7.61654
"132625","MeanPrecip",1045.63
"132625","HarvWood",0.301
"132625","HarvCost",116.27
"132625","GRASYLD",1.009
"132625","meanTimeToMarket",432.962
"132625","totPop",17.9292752020803
"132625","ruralPop",1
"132625","Altitude",600
"132625","Slope",0
"132625","Soil2_Medium",1
"132625","Soil3_Heavy",0
"132625","Soil4_Stony",0
"132625","MEANYLD",0
"132625","HI_MEAN",0
"132625","LI_MEAN",0
"132625","IR_MEAN",0
"132625","SS_MEAN",0
"132626","Intercept",1
"132626","Cropland",0
"132626","Forest",0.160929753002815
"132626","OtherLand",104.77166695159
"132626","Pasture",58.0938832954072
"132626","Plantations",0
"132626","Urban",0
"132626","MeanTemp",7.61654
"132626","MeanPrecip",1045.63
"132626","HarvWood",0.278
"132626","HarvCost",118.165
"132626","GRASYLD",0.832
"132626","meanTimeToMarket",575.112
"132626","totPop",19.2974785445898
"132626","ruralPop",1
"132626","Altitude",600
"132626","Slope",0
"132626","Soil2_Medium",1
"132626","Soil3_Heavy",0
"132626","Soil4_Stony",0
"132626","MEANYLD",0
"132626","HI_MEAN",0
"132626","LI_MEAN",0
"132626","IR_MEAN",0
"132626","SS_MEAN",0
"132627","Intercept",1
"132627","Cropland",0.0159832177407598
"132627","Forest",0.0541927671812878
"132627","OtherLand",43.4837605657626
"132627","Pasture",23.9198634493154
"132627","Plantations",0
"132627","Urban",0
"132627","MeanTemp",7.61654
"132627","MeanPrecip",1045.63
"132627","HarvWood",0.269
"132627","HarvCost",130.884
"132627","GRASYLD",1.289
"132627","meanTimeToMarket",435.478
"132627","totPop",11.6045042668414
"132627","ruralPop",0.984674329501916
"132627","Altitude",600
"132627","Slope",0
"132627","Soil2_Medium",1
"132627","Soil3_Heavy",0
"132627","Soil4_Stony",0
"132627","MEANYLD",0
"132627","HI_MEAN",0
"132627","LI_MEAN",0
"132627","IR_MEAN",0
"132627","SS_MEAN",0
"132628","Intercept",1
"132628","Cropland",0.019947605495924
"132628","Forest",0.0493902628991639
"132628","OtherLand",86.3109193991133
"132628","Pasture",47.6210884984371
"132628","Plantations",0
"132628","Urban",0.0280542340545432
"132628","MeanTemp",7.61654
"132628","MeanPrecip",1045.63
"132628","HarvWood",0.267
"132628","HarvCost",119.578
"132628","GRASYLD",1.519
"132628","meanTimeToMarket",201.65
"132628","totPop",521.228924400169
"132628","ruralPop",0.0411537360435156
"132628","Altitude",600
"132628","Slope",0
"132628","Soil2_Medium",1
"132628","Soil3_Heavy",0
"132628","Soil4_Stony",0
"132628","MEANYLD",0
"132628","HI_MEAN",0
"132628","LI_MEAN",0
"132628","IR_MEAN",0
"132628","SS_MEAN",0
"132629","Intercept",1
"132629","Cropland",0.0288562431724493
"132629","Forest",0.0100272685831497
"132629","OtherLand",115.544216967755
"132629","Pasture",64.08695264473
"132629","Plantations",0
"132629","Urban",0.0160268757591109
"132629","MeanTemp",7.61654
"132629","MeanPrecip",1045.63
"132629","HarvWood",0.293
"132629","HarvCost",117.606
"132629","GRASYLD",1.949
"132629","meanTimeToMarket",256.029
"132629","totPop",222.549236980405
"132629","ruralPop",0.0840981269849208
"132629","Altitude",600
"132629","Slope",0
"132629","Soil2_Medium",1
"132629","Soil3_Heavy",0
"132629","Soil4_Stony",0
"132629","MEANYLD",0
"132629","HI_MEAN",0
"132629","LI_MEAN",0
"132629","IR_MEAN",0
"132629","SS_MEAN",0
"132630","Intercept",1
"132630","Cropland",0
"132630","Forest",0
"132630","OtherLand",59.4861162
"132630","Pasture",33.0272838
"132630","Plantations",0
"132630","Urban",0
"132630","MeanTemp",7.61654
"132630","MeanPrecip",1045.63
"132630","HarvWood",0.338
"132630","HarvCost",116.821
"132630","GRASYLD",2.802
"132630","meanTimeToMarket",518.605
"132630","totPop",2.85364066178521
"132630","ruralPop",1
"132630","Altitude",600
"132630","Slope",0
"132630","Soil2_Medium",1
"132630","Soil3_Heavy",0
"132630","Soil4_Stony",0
"132630","MEANYLD",0
"132630","HI_MEAN",0
"132630","LI_MEAN",0
"132630","IR_MEAN",0
"132630","SS_MEAN",0
"132631","Intercept",1
"132631","Cropland",0.00356419531307765
"132631","Forest",0
"132631","OtherLand",37.9305586160515
"132631","Pasture",21.1116371886354
"132631","Plantations",0
"132631","Urban",0
"132631","MeanTemp",7.61654
"132631","MeanPrecip",1045.63
"132631","HarvWood",0.373
"132631","HarvCost",115.975
"132631","GRASYLD",2.396
"132631","meanTimeToMarket",292.517
"132631","totPop",2.74363476733977
"132631","ruralPop",1
"132631","Altitude",600
"132631","Slope",0
"132631","Soil2_Medium",1
"132631","Soil3_Heavy",0
"132631","Soil4_Stony",0
"132631","MEANYLD",0
"132631","HI_MEAN",0
"132631","LI_MEAN",0
"132631","IR_MEAN",0
"132631","SS_MEAN",0
"132632","Intercept",1
"132632","Cropland",0
"132632","Forest",0
"132632","OtherLand",96.414311660522
"132632","Pasture",53.445976350861
"132632","Plantations",0
"132632","Urban",0.00909198861705431
"132632","MeanTemp",7.61654
"132632","MeanPrecip",1045.63
"132632","HarvWood",0.289
"132632","HarvCost",116.189
"132632","GRASYLD",1.919
"132632","meanTimeToMarket",373.589
"132632","totPop",6.84596146324219
"132632","ruralPop",1
"132632","Altitude",600
"132632","Slope",0
"132632","Soil2_Medium",1
"132632","Soil3_Heavy",0
"132632","Soil4_Stony",0
"132632","MEANYLD",0
"132632","HI_MEAN",0
"132632","LI_MEAN",0
"132632","IR_MEAN",0
"132632","SS_MEAN",0
"132633","Intercept",1
"132633","Cropland",0.000397016831698261
"132633","Forest",0.00334948003080646
"132633","OtherLand",126.291249492982
"132633","Pasture",67.7382981234148
"132633","Plantations",0
"132633","Urban",0.065205886740791
"132633","MeanTemp",7.61654
"132633","MeanPrecip",1045.63
"132633","HarvWood",0.308
"132633","HarvCost",116.522
"132633","GRASYLD",2.468
"132633","meanTimeToMarket",377.094
"132633","totPop",6.91401530666131
"132633","ruralPop",1
"132633","Altitude",600
"132633","Slope",0
"132633","Soil2_Medium",1
"132633","Soil3_Heavy",0
"132633","Soil4_Stony",0
"132633","MEANYLD",0
"132633","HI_MEAN",0
"132633","LI_MEAN",0
"132633","IR_MEAN",0
"132633","SS_MEAN",0
"132634","Intercept",1
"132634","Cropland",0
"132634","Forest",0
"132634","OtherLand",20.6587636706559
"132634","Pasture",11.4401255541773
"132634","Plantations",0
"132634","Urban",0.00206077516684179
"132634","MeanTemp",7.61654
"132634","MeanPrecip",1045.63
"132634","HarvWood",0.341
"132634","HarvCost",117.097
"132634","GRASYLD",2.172
"132634","meanTimeToMarket",312.462
"132634","totPop",6.97798663279436
"132634","ruralPop",1
"132634","Altitude",600
"132634","Slope",0
"132634","Soil2_Medium",1
"132634","Soil3_Heavy",0
"132634","Soil4_Stony",0
"132634","MEANYLD",0
"132634","HI_MEAN",0
"132634","LI_MEAN",0
"132634","IR_MEAN",0
"132634","SS_MEAN",0
"132635","Intercept",1
"132635","Cropland",0
"132635","Forest",0
"132635","OtherLand",8.19174284
"132635","Pasture",4.54813716
"132635","Plantations",0
"132635","Urban",0
"132635","MeanTemp",7.61654
"132635","MeanPrecip",1045.63
"132635","HarvWood",0
"132635","HarvCost",0
"132635","GRASYLD",0
"132635","meanTimeToMarket",275.91
"132635","totPop",8.9482789476824
"132635","ruralPop",1
"132635","Altitude",600
"132635","Slope",0
"132635","Soil2_Medium",1
"132635","Soil3_Heavy",0
"132635","Soil4_Stony",0
"132635","MEANYLD",0
"132635","HI_MEAN",0
"132635","LI_MEAN",0
"132635","IR_MEAN",0
"132635","SS_MEAN",0
"132636","Intercept",1
"132636","Cropland",0
"132636","Forest",0
"132636","OtherLand",8.18898974851054
"132636","Pasture",4.4351262986979
"132636","Plantations",0
"132636","Urban",0.0143039527915685
"132636","MeanTemp",7.61654
"132636","MeanPrecip",1045.63
"132636","HarvWood",0.272
"132636","HarvCost",122.774
"132636","GRASYLD",0
"132636","meanTimeToMarket",737.4
"132636","totPop",1.42422866149408
"132636","ruralPop",1
"132636","Altitude",600
"132636","Slope",0
"132636","Soil2_Medium",1
"132636","Soil3_Heavy",0
"132636","Soil4_Stony",0
"132636","MEANYLD",0
"132636","HI_MEAN",0
"132636","LI_MEAN",0
"132636","IR_MEAN",0
"132636","SS_MEAN",0
"132637","Intercept",1
"132637","Cropland",0
"132637","Forest",0
"132637","OtherLand",32.2631451818576
"132637","Pasture",17.8760580974762
"132637","Plantations",0
"132637","Urban",0.00471672066620371
"132637","MeanTemp",7.61654
"132637","MeanPrecip",1045.63
"132637","HarvWood",0.282
"132637","HarvCost",117.664
"132637","GRASYLD",1.884
"132637","meanTimeToMarket",512.364
"132637","totPop",1.43586700042597
"132637","ruralPop",1
"132637","Altitude",600
"132637","Slope",0
"132637","Soil2_Medium",1
"132637","Soil3_Heavy",0
"132637","Soil4_Stony",0
"132637","MEANYLD",0
"132637","HI_MEAN",0
"132637","LI_MEAN",0
"132637","IR_MEAN",0
"132637","SS_MEAN",0
"132638","Intercept",1
"132638","Cropland",0.00595443697794617
"132638","Forest",0
"132638","OtherLand",84.1559208222728
"132638","Pasture",46.3229644311898
"132638","Plantations",0
"132638","Urban",0.0574603095595111
"132638","MeanTemp",7.61654
"132638","MeanPrecip",1045.63
"132638","HarvWood",0.327
"132638","HarvCost",117.25
"132638","GRASYLD",1.805
"132638","meanTimeToMarket",518.012
"132638","totPop",1.48610833423342
"132638","ruralPop",1
"132638","Altitude",600
"132638","Slope",0
"132638","Soil2_Medium",1
"132638","Soil3_Heavy",0
"132638","Soil4_Stony",0
"132638","MEANYLD",0
"132638","HI_MEAN",0
"132638","LI_MEAN",0
"132638","IR_MEAN",0
"132638","SS_MEAN",0
"132639","Intercept",1
"132639","Cropland",0.00667619371000392
"132639","Forest",0
"132639","OtherLand",64.0245557747566
"132639","Pasture",34.4690927572681
"132639","Plantations",0
"132639","Urban",0.125755274265303
"132639","MeanTemp",7.61654
"132639","MeanPrecip",1045.63
"132639","HarvWood",0.299
"132639","HarvCost",117.384
"132639","GRASYLD",1.58
"132639","meanTimeToMarket",419.197
"132639","totPop",1.46006005713702
"132639","ruralPop",1
"132639","Altitude",600
"132639","Slope",0
"132639","Soil2_Medium",1
"132639","Soil3_Heavy",0
"132639","Soil4_Stony",0
"132639","MEANYLD",0
"132639","HI_MEAN",0
"132639","LI_MEAN",0
"132639","IR_MEAN",0
"132639","SS_MEAN",0
"132640","Intercept",1
"132640","Cropland",0.00318640657070934
"132640","Forest",0
"132640","OtherLand",15.6921393841576
"132640","Pasture",8.51794819252025
"132640","Plantations",0
"132640","Urban",0.020286016751458
"132640","MeanTemp",7.61654
"132640","MeanPrecip",1045.63
"132640","HarvWood",0.299
"132640","HarvCost",118.28
"132640","GRASYLD",1.414
"132640","meanTimeToMarket",252.288
"132640","totPop",10.3575372334894
"132640","ruralPop",1
"132640","Altitude",600
"132640","Slope",0
"132640","Soil2_Medium",1
